X,Y,NAME,STATION_TYPE,STATION_ID,STATION_STATUS,LAST_REPORTED,NUM_DOCKS_AVAILABLE,NUM_DOCKS_DISABLED,NUM_BIKES_AVAILABLE,NUM_EBIKES_AVAILABLE,NUM_BIKES_DISABLED,IS_INSTALLED,IS_RETURNING,IS_RENTING,HAS_KIOSK,IOS,ANDROID,ELECTRIC_BIKE_SURCHARGE_WAIVER,EIGHTD_HAS_KEY_DISPENSER,CAPACITY,RENTAL_METHODS,REGION_ID,REGION_NAME,GIS_ID,LATITUDE,LONGITUDE,GIS_LAST_MOD_DTTM,OBJECTID
-8597014.80786243,4704899.00912321,Dunn Loring Metro,classic,48ca5477-32a2-485d-961d-5371f2d1d5e1,,2025/07/27 04:41:53+00,16,0,3,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",104,"Fairfax, VA",,38.8828,-77.2283,2025/07/27 04:42:29+00,279556862
-8576031.41437379,4708216.79146885,Rhode Island & Connecticut Ave NW,classic,0824f644-1f3f-11e7-bf6b-3863bb334450,,2025/07/27 04:41:59+00,19,0,5,0,0,YES,YES,YES,NO,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,24,"KEY,CREDITCARD",42,"Washington, DC",,38.905996,-77.039802,2025/07/27 04:42:29+00,279556863
-8575173.39515309,4709900.25689466,14th & V St NW,classic,0824749f-1f3f-11e7-bf6b-3863bb334450,,2025/07/27 04:41:46+00,1,0,27,0,3,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,31,"KEY,CREDITCARD",42,"Washington, DC",,38.917765,-77.032096,2025/07/27 04:42:29+00,279556864
-8579313.07600584,4699669.40985937,28th St & S Meade St,classic,082546fc-1f3f-11e7-bf6b-3863bb334450,,2025/07/27 04:41:47+00,7,0,8,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",41,"Arlington, VA",,38.846222,-77.069275,2025/07/27 04:42:29+00,279556865
-8596326.21788186,4710354.02225146,Tysons Metro North,classic,08263601-1f3f-11e7-bf6b-3863bb334450,,2025/07/27 04:41:47+00,11,0,4,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",104,"Fairfax, VA",,38.920939,-77.222115,2025/07/27 04:42:29+00,279556866
-8569209.97740186,4702973.97393532,Minnesota Ave & R St SE,classic,0541e06c-642c-4f31-9f24-19bfcbb8811d,,2025/07/27 04:41:47+00,16,0,3,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,"Washington, DC",,38.869337,-76.978519,2025/07/27 04:42:29+00,279556867
-8578679.35958916,4708573.53922741,Wisconsin Ave & O St NW,classic,08254f20-1f3f-11e7-bf6b-3863bb334450,,2025/07/27 04:41:49+00,9,0,8,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,"Washington, DC",,38.90849,-77.063586,2025/07/27 04:42:29+00,279556868
-8565031.38839163,4703958.78134764,Ridge Rd Community Center,classic,db81ad06-aad3-4e23-b2b9-05b39b41f8fc,,2025/07/27 04:41:49+00,13,0,6,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,"Washington, DC",,38.876227,-76.940981,2025/07/27 04:42:29+00,279556869
-8574171.51026866,4707315.41316274,8th & H St NW,classic,0824b9cc-1f3f-11e7-bf6b-3863bb334450,,2025/07/27 04:41:49+00,30,0,3,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,33,"KEY,CREDITCARD",42,"Washington, DC",,38.8997,-77.023086,2025/07/27 04:42:29+00,279556870
-8576086.47443681,4693342.22696308,Duke St & Strand (Robinson Terminal),classic,66fe4efd-f6de-4300-9b35-82e3aea013e5,,2025/07/27 04:41:50+00,3,0,8,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,11,"KEY,CREDITCARD",40,"Alexandria, VA",,38.801947,-77.040293,2025/07/27 04:42:29+00,279556871
-8575901.59332601,4707752.94073749,17th & K St NW,classic,08249345-1f3f-11e7-bf6b-3863bb334450,,2025/07/27 04:41:50+00,3,0,19,0,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,23,"KEY,CREDITCARD",42,"Washington, DC",,38.90276,-77.03863,2025/07/27 04:42:29+00,279556872
-8573410.98282446,4717224.11161046,3rd & Underwood St NW,classic,0826540e-1f3f-11e7-bf6b-3863bb334450,,2025/07/27 04:41:51+00,14,0,4,1,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,"Washington, DC",,38.968935,-77.016263,2025/07/27 04:42:29+00,279556873
-8609382.16884829,4714027.78365736,Wiehle-Reston Metro South,classic,08263b08-1f3f-11e7-bf6b-3863bb334450,,2025/07/27 04:41:52+00,16,0,2,0,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",104,"Fairfax, VA",,38.946608,-77.339391,2025/07/27 04:42:29+00,279556874
-8574521.79381369,4707107.86432468,10th & G St NW,classic,0825f622-1f3f-11e7-bf6b-3863bb334450,,2025/07/27 04:41:41+00,0,1,0,0,22,YES,NO,NO,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,23,"KEY,CREDITCARD",42,"Washington, DC",,38.898243,-77.026235,2025/07/27 04:42:29+00,279556875
-8577046.2095101,4707484.36412237,22nd & I St NW / Foggy Bottom,classic,08254037-1f3f-11e7-bf6b-3863bb334450,,2025/07/27 04:41:59+00,24,1,7,0,0,YES,YES,YES,NO,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,32,"KEY,CREDITCARD",42,"Washington, DC",,38.90088,-77.048911,2025/07/27 04:42:29+00,279556876
-8582521.17379125,4699357.43999631,S Wakefield St & 28th St S,classic,7af26d39-a3b4-4fb3-b5b2-3acd415b9bea,,2025/07/27 04:41:41+00,9,0,6,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",41,"Arlington, VA",,38.84404,-77.098093,2025/07/27 04:42:29+00,279556877
-8575239.8942814,4712799.30964322,14th & Quincy St NW,classic,08247c29-1f3f-11e7-bf6b-3863bb334450,,2025/07/27 04:41:42+00,6,0,11,5,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,"Washington, DC",,38.938024,-77.032688,2025/07/27 04:42:29+00,279556878
-8569733.65999462,4708260.11501355,Trinidad Rec Center,classic,d0a82ee8-e718-4598-aa5e-dda9292c248c,,2025/07/27 04:41:43+00,18,0,1,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,"Washington, DC",,38.906299,-76.983221,2025/07/27 04:42:29+00,279556879
-8581181.35282128,4706391.22431163,N Veitch St & Key Blvd,classic,082524a2-1f3f-11e7-bf6b-3863bb334450,,2025/07/27 04:41:43+00,12,0,0,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,12,"KEY,CREDITCARD",41,"Arlington, VA",,38.893237,-77.086063,2025/07/27 04:42:29+00,279556880
-8580542.48797347,4702187.23054806,Columbia Pike & S Courthouse Rd,classic,0825460b-1f3f-11e7-bf6b-3863bb334450,,2025/07/27 04:41:43+00,7,0,8,3,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",41,"Arlington, VA",,38.863833,-77.080319,2025/07/27 04:42:29+00,279556881
-8576130.70702404,4694828.56518019,Madison St & Fairfax St,classic,08264173-1f3f-11e7-bf6b-3863bb334450,,2025/07/27 04:41:43+00,12,0,1,0,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",40,"Alexandria, VA",,38.812351,-77.040691,2025/07/27 04:42:29+00,279556882
-8565533.49255581,4733372.94763997,Briggs Chaney & Castle Dr,classic,5075ddc9-7546-44a6-9445-0a48a53267df,,2025/07/27 04:41:43+00,15,0,3,2,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",44,"Montgomery County, MD (South)",,39.081638,-76.945495,2025/07/27 04:42:29+00,279556883
-8576224.80151516,4707313.3947484,18th St & Pennsylvania Ave NW,classic,08250172-1f3f-11e7-bf6b-3863bb334450,,2025/07/27 04:41:43+00,22,0,2,0,0,YES,YES,YES,NO,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,24,"KEY,CREDITCARD",42,"Washington, DC",,38.89968,-77.041539,2025/07/27 04:42:29+00,279556884
-8574217.61578869,4711955.21266783,Georgia Ave & Morton St NW,classic,461df1a0-fac6-4a11-ac4c-ff795e6299c9,,2025/07/27 04:41:43+00,12,0,7,4,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,"Washington, DC",,38.932128,-77.0235,2025/07/27 04:42:29+00,279556885
-8578015.5549655,4695930.54950147,Mount Vernon Ave & E Nelson Ave,classic,0825f8da-1f3f-11e7-bf6b-3863bb334450,,2025/07/27 04:41:36+00,10,0,6,0,0,YES,YES,YES,NO,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,16,"KEY,CREDITCARD",40,"Alexandria, VA",,38.820064,-77.057619,2025/07/27 04:42:29+00,279556886
-8580181.41622333,4713630.49395575,39th & Veazey St NW,classic,082544b7-1f3f-11e7-bf6b-3863bb334450,,2025/07/27 04:41:36+00,7,0,5,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",42,"Washington, DC",,38.943837,-77.077078,2025/07/27 04:42:29+00,279556887
-8581962.07014605,4705656.07587539,Clarendon Blvd & N Fillmore St,classic,0824fd71-1f3f-11e7-bf6b-3863bb334450,,2025/07/27 04:41:37+00,14,0,0,0,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",41,"Arlington, VA",,38.8881,-77.09308,2025/07/27 04:42:29+00,279556888
-8566597.21984609,4712977.93219715,Rhode Island Ave & 39th St / Brentwood Arts Exchange,classic,199df30f-328b-48af-8627-952bd9d6fe7c,,2025/07/27 04:41:40+00,4,0,11,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",133,Prince George's County,,38.939271,-76.955047,2025/07/27 04:42:29+00,279556889
-8573821.00777476,4706582.33964593,6th St & Indiana Ave NW,classic,08252414-1f3f-11e7-bf6b-3863bb334450,,2025/07/27 04:41:53+00,3,0,17,0,0,YES,YES,YES,NO,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,20,"KEY,CREDITCARD",42,"Washington, DC",,38.894573,-77.01994,2025/07/27 04:42:29+00,279556890
-8575150.45433073,4710373.29102878,14th & Belmont St NW,classic,08258d95-1f3f-11e7-bf6b-3863bb334450,,2025/07/27 04:41:44+00,15,0,6,1,3,YES,YES,YES,NO,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,24,"KEY,CREDITCARD",42,"Washington, DC",,38.921074,-77.031887,2025/07/27 04:42:29+00,279556891
-8581023.12717662,4715696.76101193,Wisconsin Ave & Ingomar St NW,classic,0826176a-1f3f-11e7-bf6b-3863bb334450,,2025/07/27 04:41:44+00,17,0,1,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,"Washington, DC",,38.958267,-77.084636,2025/07/27 04:42:29+00,279556892
-8574624.78312637,4712541.66877213,10th St & Spring Rd NW,classic,63fa246c-6bed-41f0-97eb-d2d7888c1db0,,2025/07/27 04:41:44+00,12,0,3,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",42,"Washington, DC",,38.936228,-77.027163,2025/07/27 04:42:29+00,279556893
-8610947.18634163,4718593.74415409,Lake Newport Rd and Autumn Ridge Cir,classic,29f174dd-e7bc-4329-a570-0220f0d1be84,,2025/07/27 04:41:45+00,5,0,7,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,12,"KEY,CREDITCARD",104,"Fairfax, VA",,38.978503,-77.353454,2025/07/27 04:42:29+00,279556894
-8565956.64528393,4717347.8100324,Hyattsville Library / Adelphi Rd & Toledo Rd,classic,bcb21167-85ed-4374-8807-d9409aaa01a5,,2025/07/27 04:41:45+00,14,0,1,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",133,Prince George's County,,38.9698,-76.9493,2025/07/27 04:42:29+00,279556895
-8576094.23798128,4693510.79530903,Prince St & Union St,classic,08253976-1f3f-11e7-bf6b-3863bb334450,,2025/07/27 04:41:46+00,1,0,21,0,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,23,"KEY,CREDITCARD",40,"Alexandria, VA",,38.803124,-77.040363,2025/07/27 04:42:29+00,279556896
-8569773.33762304,4701701.62382238,16th & Bangor St SE,classic,7c790f6e-7889-4c3c-97d6-ffd37e68bb2d,,2025/07/27 04:41:46+00,11,0,3,2,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",42,"Washington, DC",,38.86044,-76.983585,2025/07/27 04:42:29+00,279556897
-8566279.93112429,4718164.46299318,Northwestern High School,classic,3dd9e864-a5fc-4c27-b18e-325226089293,,2025/07/27 04:41:47+00,9,0,7,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",133,Prince George's County,,38.975505,-76.952199,2025/07/27 04:42:29+00,279556898
-8571069.20095751,4717978.8129698,New Hampshire Ave & East-West Hwy,classic,ae00650a-be2d-4912-8f0d-8338b3754eed,,2025/07/27 04:41:46+00,12,0,1,0,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",133,Prince George's County,,38.974205,-76.995227,2025/07/27 04:42:29+00,279556899
-8572259.12482951,4703331.01764476,1st St & Potomac Ave SE,classic,66c82803-70e3-496f-9942-30e0936de3f5,,2025/07/27 04:41:47+00,19,0,0,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,"Washington, DC",,38.871841,-77.00591,2025/07/27 04:42:29+00,279556900
-8565809.94031534,4706501.04283806,Benning Branch Library,classic,08249b10-1f3f-11e7-bf6b-3863bb334450,,2025/07/27 04:41:48+00,9,0,2,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,11,"KEY,CREDITCARD",42,"Washington, DC",,38.894,-76.947974,2025/07/27 04:42:29+00,279556901
-8565750.66173892,4706939.08905493,Minnesota Ave Metro/DOES,classic,0824806c-1f3f-11e7-bf6b-3863bb334450,,2025/07/27 04:41:48+00,10,0,2,1,3,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",42,"Washington, DC",,38.897063,-76.947446,2025/07/27 04:42:29+00,279556902
-8578064.25797038,4708066.21400617,29th & M St NW,classic,2092445515673610924,,2025/07/27 04:41:53+00,8,0,10,0,2,YES,YES,YES,NO,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,20,"KEY,CREDITCARD",42,"Washington, DC",,38.904942,-77.058056,2025/07/27 04:42:29+00,279556903
-8573302.70421154,4707274.3631845,3rd & H St NW,classic,082493a5-1f3f-11e7-bf6b-3863bb334450,,2025/07/27 04:41:49+00,11,0,2,0,2,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",42,"Washington, DC",,38.899408,-77.015289,2025/07/27 04:42:29+00,279556904
-8581865.4983516,4719357.75809847,Montgomery Ave & Waverly St ,classic,0825756e-1f3f-11e7-bf6b-3863bb334450,,2025/07/27 04:41:50+00,3,0,6,0,2,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,11,"KEY,CREDITCARD",44,"Montgomery County, MD (South)",,38.983838,-77.09221,2025/07/27 04:42:29+00,279556905
-8577226.52432019,4699354.04282464,Potomac Ave & 35th St S,classic,0824e2e3-1f3f-11e7-bf6b-3863bb334450,,2025/07/27 04:41:51+00,8,0,7,2,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",41,"Arlington, VA",,38.844015,-77.050537,2025/07/27 04:42:29+00,279556906
-8582204.41503147,4705501.22538469,Clarendon Metro / Wilson Blvd & N Highland St,classic,0824ff6e-1f3f-11e7-bf6b-3863bb334450,,2025/07/27 04:41:56+00,18,0,3,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,21,"KEY,CREDITCARD",41,"Arlington, VA",,38.88701,-77.095257,2025/07/27 04:42:29+00,279556907
-8585987.61733798,4730584.93234368,Congressional Ln & E Jefferson St,classic,305ce636-23c1-42f3-a28b-8be4feca2e05,,2025/07/27 04:41:58+00,6,0,9,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",43,"Montgomery County, MD (North)",,39.06219,-77.129235,2025/07/27 04:42:29+00,279556908
-8610454.82207322,4715813.55957947,N Shore Dr & Charter Oak Ct,classic,2070121376129326036,,2025/07/27 04:41:58+00,5,0,6,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,11,"KEY,CREDITCARD",104,"Fairfax, VA",,38.959082,-77.349026,2025/07/27 04:42:29+00,279556909
-8575313.61918781,4707219.70664394,15th St & New York Ave NW,classic,0824a43b-1f3f-11e7-bf6b-3863bb334450,,2025/07/27 04:40:03+00,17,0,5,0,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,23,"KEY,CREDITCARD",42,"Washington, DC",,38.899032,-77.033354,2025/07/27 04:42:29+00,279556910
-8569044.0461378,4699670.73802354,19th & Savannah St SE,classic,d61b3881-e324-4c6d-aa92-849716c70b04,,2025/07/27 04:40:05+00,8,0,2,0,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,11,"KEY,CREDITCARD",42,"Washington, DC",,38.84623,-76.97703,2025/07/27 04:42:29+00,279556911
-8580347.37046245,4706498.9197305,Wilson Blvd & N Quinn St,classic,08251e7d-1f3f-11e7-bf6b-3863bb334450,,2025/07/27 04:40:05+00,15,0,1,0,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,17,"KEY,CREDITCARD",41,"Arlington, VA",,38.893993,-77.07857,2025/07/27 04:42:29+00,279556912
-8586659.28245899,4704640.1689965,Kennebec St & 11th St N,classic,08261fb3-1f3f-11e7-bf6b-3863bb334450,,2025/07/27 04:41:59+00,6,0,8,0,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",41,"Arlington, VA",,38.880992,-77.135271,2025/07/27 04:42:29+00,279556913
-8577288.88684167,4728453.82445741,Wheaton Library & Community Rec Center,classic,2f12b7e0-a0f1-49ed-92d8-784133ea9168,,2025/07/27 04:41:58+00,9,0,2,2,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,11,"KEY,CREDITCARD",44,"Montgomery County, MD (South)",,39.047323,-77.051097,2025/07/27 04:42:29+00,279556914
-8577145.18013927,4700685.49980143,Crystal Dr & 23rd St S,classic,08247310-1f3f-11e7-bf6b-3863bb334450,,2025/07/27 04:40:07+00,12,0,5,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,17,"KEY,CREDITCARD",41,"Arlington, VA",,38.853328,-77.049806,2025/07/27 04:42:29+00,279556915
-8576014.25330832,4707115.05463024,17th & G St NW,classic,0825fca2-1f3f-11e7-bf6b-3863bb334450,,2025/07/27 04:41:58+00,28,0,6,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,35,"KEY,CREDITCARD",42,"Washington, DC",,38.898301,-77.039643,2025/07/27 04:42:29+00,279556916
-8581173.86692691,4716196.99520221,Friendship Hts Metro / Wisconsin Ave & Wisconsin Cir,classic,08258b3f-1f3f-11e7-bf6b-3863bb334450,,2025/07/27 04:40:10+00,17,0,1,1,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",44,"Montgomery County, MD (South)",,38.961763,-77.085998,2025/07/27 04:42:29+00,279556917
-8597275.45257692,4703446.59905095,District Ave & Strawberry Ln/Mosaic Market Garage,classic,13a88d55-7065-4bf0-9472-b78e8fafdfb3,,2025/07/27 04:40:08+00,10,0,5,0,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",104,"Fairfax, VA",,38.872642,-77.230632,2025/07/27 04:42:29+00,279556918
-8583141.16320506,4711263.17851428,Arizona Ave & MacArthur Blvd NW,classic,1b1fd2f7-bcbd-43a2-bed1-ddf8e3cc4614,,2025/07/27 04:40:07+00,3,0,15,2,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,"Washington, DC",,38.927294,-77.103662,2025/07/27 04:42:29+00,279556919
-8578117.36079922,4696772.29599023,Mount Vernon Ave & E Del Ray Ave,classic,0825f946-1f3f-11e7-bf6b-3863bb334450,,2025/07/27 04:40:09+00,2,0,13,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",40,"Alexandria, VA",,38.82595,-77.058541,2025/07/27 04:42:29+00,279556920
-8572986.5611406,4703956.95400504,King Greenleaf Rec Center,classic,99ddcd49-1312-4d80-8030-9bc2732deb5c,,2025/07/27 04:41:55+00,8,0,11,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,"Washington, DC",,38.876211,-77.012443,2025/07/27 04:42:29+00,279556921
-8573477.94505489,4718123.12061071,Takoma Metro,classic,0825e31a-1f3f-11e7-bf6b-3863bb334450,,2025/07/27 04:41:55+00,11,0,1,0,2,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,"Washington, DC",,38.975219,-77.016855,2025/07/27 04:42:29+00,279556922
-8571819.16980164,4705553.1575719,3rd St & Pennsylvania Ave SE,classic,08256a59-1f3f-11e7-bf6b-3863bb334450,,2025/07/27 04:40:12+00,5,0,8,3,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",42,"Washington, DC",,38.887378,-77.001955,2025/07/27 04:42:29+00,279556923
-8583502.05496514,4712486.13343194,Loughboro Rd & Dalecarlia Pkwy NW / Sibley Hospital,classic,e710493d-96af-49da-a8ed-8e3e7301c82c,,2025/07/27 04:40:13+00,18,0,1,1,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,"Washington, DC",,38.935839,-77.106913,2025/07/27 04:42:29+00,279556924
-8578376.83776605,4693689.68052921,Duke St & John Carlyle St,classic,0825f465-1f3f-11e7-bf6b-3863bb334450,,2025/07/27 04:41:56+00,5,0,8,0,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",40,"Alexandria, VA",,38.804378,-77.060866,2025/07/27 04:42:29+00,279556925
-8585593.9536388,4728654.92524908,Executive Blvd & E Jefferson St,classic,3ced143d-294e-4050-80a7-b40d76c42c0d,,2025/07/27 04:41:54+00,6,0,7,0,2,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,15,"KEY,CREDITCARD",43,"Montgomery County, MD (North)",,39.04873,-77.1257,2025/07/27 04:42:29+00,279556926
-8574020.81192685,4704991.17612309,7th & E St SW,classic,082654f4-1f3f-11e7-bf6b-3863bb334450,,2025/07/27 04:41:53+00,10,0,7,0,1,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,19,"KEY,CREDITCARD",42,"Washington, DC",,38.88345,-77.021741,2025/07/27 04:42:29+00,279556927
-8612020.83700754,4715252.90476309,Town Center Pkwy & Sunset Hills Rd,classic,082653a6-1f3f-11e7-bf6b-3863bb334450,,2025/07/27 04:41:57+00,6,0,5,0,0,YES,YES,YES,YES,https://dc.lft.to/lastmile_qr_scan,https://dc.lft.to/lastmile_qr_scan,NO,NO,11,"KEY,CREDITCARD",104,"Fairfax, VA",,38.955171,-77.363094,2025/07/27 04:42:29+00,279556928
